dataset,csv_bytes,rows,cols,codec,bytes,ratio_vs_csv,enc_mbs,dec_mbs
data_covid_19_cases_tests_and_deaths_by_zip_c_yhhz-zm2v.csv,2810654,13132,21,xz -9e,401392,7.0023,4.29,141.64
data_covid_19_cases_tests_and_deaths_by_zip_c_yhhz-zm2v.csv,2810654,13132,21,zstd -19,425033,6.6128,4.7,452.09
data_covid_19_cases_tests_and_deaths_by_zip_c_yhhz-zm2v.csv,2810654,13132,21,zstd -22,424996,6.6134,4.25,458.05
data_covid_19_cases_tests_and_deaths_by_zip_c_yhhz-zm2v.csv,2810654,13132,21,zstd -3,596379,4.7129,137.25,418.25
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,brotli -q11,310371,9.1076,1.09,330.34
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,bzip2 -9,368445,7.672,19.49,74.05
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,feather+lz4,1371786,2.0606,785.38,2449.11
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,feather+zstd,882706,3.2023,418.03,1059.91
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,gzip -9,607570,4.6525,26.45,584.25
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,lz4 -9,668538,4.2282,41.61,356.6
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,orc+snappy,856888,3.2988,333.73,942.24
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,orc+zlib,616172,4.5876,154.02,459.33
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,orc+zstd,604144,4.6789,274.52,785.18
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,parquet+brotli,505341,5.5937,2.71,402.39
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,parquet+gzip,564033,5.0116,76.24,500.05
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,parquet+snappy,764204,3.6989,425.44,92.25
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,parquet+zstd,528242,5.3512,18.99,722.41
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,polypress,282342,10.0117,1.91,118.88
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,polypress+brotli,283331,9.9768,,
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,polypress+zstd,305758,9.245,,
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,polypress-turbo,256515,11.0197,3.87,90.28
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,xz -9e,310752,9.0964,5.23,176.97
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,zstd -19,326898,8.6471,5.12,491.16
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,zstd -22,326657,8.6535,3.55,487.03
health_health_facility_general_information_vn5v-hh5r.csv,2826726,6006,36,zstd -3,464016,6.0919,147.67,462.1
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,brotli -q11,231177,12.4483,1.1,399.2
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,bzip2 -9,237782,12.1026,21.03,97.36
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,feather+lz4,767778,3.7482,1552.24,3992.8
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,feather+zstd,448730,6.4131,1055.74,1688.85
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,gzip -9,331396,8.6838,10.62,718.51
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,lz4 -9,448814,6.4119,34.53,450.28
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,orc+snappy,420556,6.8428,508.63,2101.73
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,orc+zlib,273379,10.5267,267.12,1111.44
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,orc+zstd,290319,9.9124,477.33,1815.89
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,parquet+brotli,244360,11.7768,3.57,974.19
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,parquet+gzip,247047,11.6487,333.11,1535.65
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,parquet+snappy,282824,10.1751,911.51,100.79
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,parquet+zstd,242761,11.8543,156.87,2350.58
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,polypress,208320,13.8142,3.22,151.1
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,polypress+brotli,213664,13.4687,,
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,polypress+zstd,235797,12.2044,,
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,polypress-turbo,137229,20.9706,23.31,119.06
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,xz -9e,213468,13.481,4.89,187.79
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,zstd -19,254245,11.3189,5.53,502.57
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,zstd -22,254233,11.3194,4.91,481.79
data_correctional_facility_daily_population_c_n8x6-s299.csv,2877769,50000,5,zstd -3,346867,8.2965,159.91,526.79
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,brotli -q11,223065,13.0134,1.04,391.05
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,bzip2 -9,256917,11.2988,16.36,117.71
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,feather+lz4,1647706,1.7617,1014.62,3459.91
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,feather+zstd,943602,3.0763,641.35,1170.49
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,gzip -9,421045,6.8944,19.84,663.51
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,lz4 -9,540246,5.3732,50.2,417.51
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,orc+snappy,729365,3.98,342.28,916.62
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,orc+zlib,470427,6.1707,184.13,532.91
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,orc+zstd,461077,6.2958,294.41,729.02
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,parquet+brotli,469877,6.1779,1.61,453.0
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,parquet+gzip,565271,5.1353,58.63,500.41
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,parquet+snappy,862843,3.3643,337.27,95.6
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,parquet+zstd,473505,6.1305,7.81,647.22
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,polypress,114122,25.4363,0.85,108.16
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,polypress+brotli,112155,25.8824,,
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,polypress+zstd,118193,24.5602,,
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,polypress-turbo,114638,25.3218,4.55,68.34
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,xz -9e,211484,13.7261,0.77,195.65
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,zstd -19,277473,10.4617,2.37,494.53
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,zstd -22,277508,10.4604,0.75,494.01
data_recycling_garbage_and_yard_waste_collect_6rcy-9uik.csv,2902845,50000,5,zstd -3,390542,7.4329,154.73,498.34
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,brotli -q11,333225,8.8164,1.05,346.78
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,bzip2 -9,375315,7.8277,19.5,79.09
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,feather+lz4,1248786,2.3526,879.59,2177.84
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,feather+zstd,790834,3.7149,482.24,959.75
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,gzip -9,514329,5.712,11.05,646.8
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,lz4 -9,617247,4.7596,30.24,418.44
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,orc+snappy,716093,4.1026,356.4,1053.27
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,orc+zlib,515299,5.7012,168.07,555.88
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,orc+zstd,540764,5.4328,300.97,900.88
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,parquet+brotli,550955,5.3323,2.63,398.56
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,parquet+gzip,604768,4.8578,86.37,548.73
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,parquet+snappy,784597,3.7444,429.9,98.19
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,parquet+zstd,578359,5.0796,34.54,809.55
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,polypress,276294,10.633,1.22,81.58
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,polypress+brotli,277724,10.5783,,
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,polypress+zstd,300764,9.7679,,
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,polypress-turbo,278106,10.5637,4.15,82.96
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,xz -9e,334216,8.7902,4.65,157.96
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,zstd -19,354507,8.2871,4.81,483.03
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,zstd -22,354495,8.2874,4.26,501.27
data_affordable_housing_production_by_buildin_hg8x-zxpr.csv,2937840,9250,41,zstd -3,539001,5.4505,145.95,482.07
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,brotli -q11,150151,19.8793,0.93,480.43
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,bzip2 -9,149942,19.907,17.76,110.78
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,feather+lz4,742634,4.0193,2787.7,5359.4
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,feather+zstd,467818,6.3805,1437.05,2340.54
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,gzip -9,249158,11.9799,28.64,877.7
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,lz4 -9,322206,9.2639,62.11,534.43
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,orc+snappy,287822,10.3706,649.15,1726.36
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,orc+zlib,188440,15.84,388.5,1103.82
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,orc+zstd,181213,16.4717,600.8,1604.87
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,parquet+brotli,152740,19.5423,4.47,909.52
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,parquet+gzip,178327,16.7383,227.32,1310.26
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,parquet+snappy,254948,11.7079,788.83,282.84
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,parquet+zstd,165530,18.0323,54.26,1562.02
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,polypress,65757,45.3928,3.62,260.01
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,polypress+brotli,63645,46.8991,,
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,polypress+zstd,71661,41.653,,
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,polypress-turbo,65780,45.3769,24.27,166.97
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,xz -9e,147464,20.2415,4.05,245.06
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,zstd -19,165484,18.0374,4.03,576.78
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,zstd -22,165313,18.056,3.53,559.51
data_air_quality_and_health_impacts_c3uy-2p5r.csv,2984894,19827,12,zstd -3,262029,11.3915,165.28,604.46
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,brotli -q11,119839,25.4947,1.06,541.02
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,bzip2 -9,143703,21.2609,15.97,95.1
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,feather+lz4,1076338,2.8386,1354.19,3504.16
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,feather+zstd,658626,4.6388,817.79,1593.67
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,gzip -9,299231,10.2104,47.42,836.41
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,lz4 -9,281888,10.8386,78.45,554.27
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,orc+snappy,505770,6.0408,480.55,1172.0
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,orc+zlib,350967,8.7053,259.95,682.76
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,orc+zstd,338212,9.0336,411.98,967.8
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,parquet+brotli,173346,17.6252,10.24,799.17
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,parquet+gzip,180585,16.9187,258.79,944.76
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,parquet+snappy,237803,12.8479,757.95,105.43
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,parquet+zstd,175089,17.4498,87.37,1235.51
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,polypress,79403,38.4779,2.86,243.68
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,polypress+brotli,79739,38.3158,,
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,polypress+zstd,88039,34.7035,,
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,polypress-turbo,81593,37.4451,17.54,218.53
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,xz -9e,116404,26.2471,4.87,315.43
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,zstd -19,124029,24.6334,4.64,615.12
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,zstd -22,122897,24.8603,2.82,599.07
datos_medicamentos_vitales_no_disponibles_sdmr-tfmf.csv,3055262,10697,16,zstd -3,211684,14.4331,171.78,652.01
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,brotli -q11,280538,10.9698,1.11,432.88
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,bzip2 -9,263463,11.6807,17.03,88.92
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,feather+lz4,1447010,2.1268,1006.92,2798.73
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,feather+zstd,897442,3.4291,650.36,1279.01
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,gzip -9,429379,7.1672,37.92,713.65
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,lz4 -9,481460,6.3919,58.46,463.32
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,orc+snappy,784601,3.9223,402.35,1015.32
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,orc+zlib,533507,5.7683,205.67,548.19
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,orc+zstd,519443,5.9245,339.27,811.76
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,parquet+brotli,351391,8.7579,3.78,570.73
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,parquet+gzip,384958,7.9942,98.77,629.61
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,parquet+snappy,545696,5.6395,514.87,104.0
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,parquet+zstd,358196,8.5915,37.89,845.69
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,polypress,200322,15.3625,2.1,133.16
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,polypress+brotli,199617,15.4167,,
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,polypress+zstd,210271,14.6356,,
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,polypress-turbo,200344,15.3608,6.13,133.83
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,xz -9e,281220,10.9432,3.41,214.58
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,zstd -19,287653,10.6985,4.0,517.49
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,zstd -22,287651,10.6985,3.11,523.64
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,zstd -3,439031,7.0096,153.76,505.67
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,brotli -q11,342841,9.0112,1.1,359.73
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,bzip2 -9,376422,8.2073,20.64,90.09
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,feather+lz4,940314,3.2855,1445.54,4230.45
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,feather+zstd,679666,4.5455,899.66,1890.55
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,gzip -9,527979,5.8514,41.75,695.8
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,lz4 -9,640547,4.8231,63.39,434.94
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,orc+snappy,702164,4.3998,635.56,1417.24
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,orc+zlib,511603,6.0387,248.64,672.79
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,orc+zstd,505643,6.1098,505.63,1219.68
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,parquet+brotli,385201,8.0202,2.23,622.7
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,parquet+gzip,457474,6.7532,108.05,774.3
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,parquet+snappy,622492,4.9629,603.87,106.51
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,parquet+zstd,421342,7.3323,30.3,1054.0
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,polypress,277201,11.145,2.46,134.73
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,polypress+brotli,279098,11.0692,,
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,polypress+zstd,299969,10.299,,
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,polypress-turbo,277226,11.144,4.47,103.33
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,xz -9e,344820,8.9594,6.09,161.19
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,zstd -19,363052,8.5095,6.17,508.79
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,zstd -22,363011,8.5105,5.38,516.87
opendata_vendors_receiving_payments_of_30_000_or_mesh-jggc.csv,3089394,35150,5,zstd -3,492864,6.2682,151.89,513.1
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,brotli -q11,310177,10.4308,0.92,393.12
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,bzip2 -9,275933,11.7253,15.69,101.91
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,feather+lz4,853930,3.7888,1240.99,2278.41
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,feather+zstd,423034,7.6481,729.39,1130.1
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,gzip -9,418657,7.728,6.77,739.85
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,lz4 -9,501547,6.4508,29.65,448.22
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,orc+snappy,355370,9.1043,379.69,1063.92
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,orc+zlib,229949,14.0701,252.17,809.68
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,orc+zstd,232277,13.929,358.53,1047.73
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,parquet+brotli,250049,12.9391,6.41,619.82
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,parquet+gzip,266744,12.1292,210.65,880.9
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,parquet+snappy,315086,10.2683,511.91,288.44
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,parquet+zstd,258530,12.5146,90.64,1080.95
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,polypress,158005,20.4765,2.57,136.05
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,polypress+brotli,155440,20.8144,,
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,polypress+zstd,174310,18.5612,,
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,polypress-turbo,153686,21.052,13.87,133.72
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,xz -9e,301200,10.7417,3.15,182.71
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,zstd -19,332831,9.7208,3.97,526.86
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,zstd -22,332889,9.7191,2.98,535.02
data_weekly_counts_of_deaths_by_state_and_sel_3yf8-kanr.csv,3235397,16902,30,zstd -3,494602,6.5414,153.91,537.88
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,brotli -q11,171367,19.3372,1.08,529.28
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,bzip2 -9,155206,21.3507,15.48,105.21
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,feather+lz4,1312906,2.524,1604.77,3517.82
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,feather+zstd,868170,3.8169,818.02,1379.54
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,gzip -9,278448,11.9008,41.09,883.42
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,lz4 -9,327712,10.1118,50.47,543.33
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,orc+snappy,561023,5.9066,407.64,1025.6
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,orc+zlib,385461,8.5969,238.78,650.67
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,orc+zstd,390785,8.4797,361.69,946.02
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,parquet+brotli,160764,20.6126,7.26,792.59
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,parquet+gzip,171446,19.3283,294.61,950.03
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,parquet+snappy,211077,15.6993,755.54,113.03
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,parquet+zstd,167969,19.7284,174.47,1190.38
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,polypress,69662,47.5691,3.66,190.87
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,polypress+brotli,70063,47.2968,,
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,polypress+zstd,76319,43.4198,,
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,polypress-turbo,69686,47.5527,25.54,132.94
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,xz -9e,157616,21.0242,4.43,283.3
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,zstd -19,171999,19.2661,4.49,610.51
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,zstd -22,171411,19.3322,3.94,601.42
datos_recuperación_vehículos_policía_nacional_dhy3-732k.csv,3313758,50000,6,zstd -3,294056,11.2691,171.98,617.07
datos_catálogo_nacional_de_estaciones_del_idea_hp9r-jxuu.csv,3371626,9691,19,brotli -q11,341753,9.8657,1.01,406.07
datos_catálogo_nacional_de_estaciones_del_idea_hp9r-jxuu.csv,3371626,9691,19,bzip2 -9,334558,10.0779,18.27,80.15
datos_catálogo_nacional_de_estaciones_del_idea_hp9r-jxuu.csv,3371626,9691,19,gzip -9,614139,5.49,23.54,676.34
datos_catálogo_nacional_de_estaciones_del_idea_hp9r-jxuu.csv,3371626,9691,19,lz4 -9,659834,5.1098,44.45,437.54
datos_catálogo_nacional_de_estaciones_del_idea_hp9r-jxuu.csv,3371626,9691,19,polypress,265595,12.6946,2.2,130.74
datos_catálogo_nacional_de_estaciones_del_idea_hp9r-jxuu.csv,3371626,9691,19,polypress+brotli,267606,12.5992,,
datos_catálogo_nacional_de_estaciones_del_idea_hp9r-jxuu.csv,3371626,9691,19,polypress+zstd,287144,11.7419,,
datos_catálogo_nacional_de_estaciones_del_idea_hp9r-jxuu.csv,3371626,9691,19,polypress-turbo,218885,15.4036,6.61,102.46
