dataset,csv_bytes,rows,cols,codec,bytes,ratio_vs_csv,enc_mbs,dec_mbs
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,gzip -9,97151,2.9446,4.33,132.88
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,lz4 -9,126849,2.2552,19.43,104.78
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,orc+snappy,91676,3.1205,146.92,625.91
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,orc+zlib,81932,3.4916,74.11,402.51
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,orc+zstd,81395,3.5146,126.81,641.3
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,parquet+brotli,128387,2.2282,1.48,152.07
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,parquet+gzip,127601,2.2419,22.67,217.6
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,parquet+snappy,186863,1.5309,166.53,10.39
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,parquet+zstd,111374,2.5686,9.27,333.3
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,polypress,54914,5.2094,1.41,70.51
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,polypress+brotli,63056,4.5368,,
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,polypress+zstd,62012,4.6132,,
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,xz -9e,63936,4.4743,5.32,50.49
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,zstd -19,73393,3.8978,4.68,87.61
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,zstd -22,73398,3.8975,2.81,79.55
datos_pruebas_pcr_procesadas_de_covid_19_en_co_8835-5baf.csv,286071,820,43,zstd -3,101274,2.8247,60.07,95.52
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,brotli -q11,64027,4.4904,1.06,79.3
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,bzip2 -9,67969,4.23,21.4,50.65
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,feather+lz4,148274,1.939,570.16,1408.75
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,feather+zstd,70834,4.0589,440.27,657.88
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,gzip -9,82387,3.4897,2.03,116.3
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,lz4 -9,107891,2.6648,13.95,112.18
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,orc+snappy,76334,3.7664,209.28,744.84
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,orc+zlib,62924,4.5691,121.57,549.88
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,orc+zstd,62927,4.5689,194.69,1011.65
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,parquet+brotli,90954,3.161,2.02,221.51
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,parquet+gzip,89829,3.2006,38.56,379.81
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,parquet+snappy,120167,2.3926,234.34,10.78
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,parquet+zstd,83185,3.4562,16.01,571.78
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,polypress,42855,6.7088,4.3,80.28
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,polypress+brotli,41964,6.8513,,
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,polypress+zstd,46245,6.217,,
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,xz -9e,65052,4.4196,5.46,50.92
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,zstd -19,73915,3.8897,4.86,89.37
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,zstd -22,73915,3.8897,2.92,79.01
data_adult_arrests_18_and_older_by_county_beg_rikd-mt35.csv,287507,3472,13,zstd -3,91917,3.1279,63.85,92.03
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,brotli -q11,29859,10.1918,1.28,101.47
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,bzip2 -9,28968,10.5053,22.45,73.1
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,feather+lz4,160770,1.8929,1011.41,1888.17
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,feather+zstd,91226,3.3359,685.13,1139.64
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,gzip -9,36282,8.3876,17.84,152.39
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,lz4 -9,52174,5.8328,39.94,135.14
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,orc+snappy,63115,4.8216,308.31,636.61
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,orc+zlib,43620,6.9766,177.13,545.24
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,orc+zstd,44522,6.8352,273.73,751.27
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,parquet+brotli,37330,8.1521,4.38,407.93
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,parquet+gzip,41345,7.3605,105.16,492.25
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,parquet+snappy,57118,5.3279,347.04,11.37
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,parquet+zstd,39174,7.7684,39.65,653.23
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,polypress,19214,15.8383,3.91,63.05
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,polypress+brotli,18061,16.8495,,
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,polypress+zstd,20677,14.7177,,
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,xz -9e,29488,10.3201,3.6,80.22
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,zstd -19,30927,9.8399,4.56,100.5
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,zstd -22,30915,9.8437,2.27,94.77
opendata_fire_and_rescue_assistance_to_howard_cou_avje-t7i4.csv,304318,7194,4,zstd -3,41674,7.3023,72.32,110.15
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,brotli -q11,12213,25.1514,1.49,109.55
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,bzip2 -9,16077,19.1064,15.72,81.17
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,feather+lz4,55162,5.5686,1660.28,2496.86
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,feather+zstd,35330,8.6944,1092.77,1727.05
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,gzip -9,24100,12.7458,27.77,154.13
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,lz4 -9,32646,9.4092,52.23,140.45
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,orc+snappy,35338,8.6925,411.1,1248.43
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,orc+zlib,21775,14.1067,282.11,1034.84
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,orc+zstd,20319,15.1176,413.47,1505.12
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,parquet+brotli,23574,13.0302,9.35,591.81
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,parquet+gzip,25973,11.8267,174.72,685.31
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,parquet+snappy,34165,8.9909,455.58,11.75
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,parquet+zstd,24060,12.767,75.48,922.25
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,polypress,5473,56.1253,3.61,313.17
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,polypress+brotli,5317,57.7721,,
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,polypress+zstd,5852,52.4904,,
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,xz -9e,10388,29.5701,4.79,96.96
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,zstd -19,12365,24.8422,3.94,110.01
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,zstd -22,12434,24.7044,1.76,96.94
cos-data_road_weather_information_stations_egc4-d24i.csv,307174,2904,6,zstd -3,23705,12.9582,76.09,117.51
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,brotli -q11,63455,4.9339,1.14,82.87
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,bzip2 -9,75404,4.152,22.07,50.89
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,feather+lz4,129762,2.4127,897.57,1597.5
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,feather+zstd,82018,3.8172,624.71,1039.71
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,gzip -9,94369,3.3176,5.47,130.66
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,lz4 -9,121651,2.5736,22.79,117.27
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,orc+snappy,77145,4.0583,277.33,711.73
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,orc+zlib,64216,4.8754,158.04,676.18
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,orc+zstd,61902,5.0577,273.23,1122.35
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,parquet+brotli,97822,3.2005,1.34,214.29
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,parquet+gzip,107335,2.9168,34.22,398.29
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,parquet+snappy,137602,2.2753,257.94,11.78
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,parquet+zstd,96961,3.2289,12.77,555.24
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,polypress,56107,5.58,3.15,46.92
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,polypress+brotli,56549,5.5364,,
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,polypress+zstd,66076,4.7382,,
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,xz -9e,66364,4.7176,6.37,55.58
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,zstd -19,71043,4.4069,5.35,96.04
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,zstd -22,71043,4.4069,3.13,90.75
datahub_motor_vehicle_registrations_1900_2023_mv_hwtm-7xmz.csv,313079,6324,6,zstd -3,101161,3.0949,66.33,101.76
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,brotli -q11,34391,9.4474,1.21,98.13
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,bzip2 -9,34555,9.4026,22.85,64.67
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,feather+lz4,100506,3.2327,915.83,1641.87
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,feather+zstd,74162,4.381,551.5,945.04
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,gzip -9,59097,5.4978,11.03,160.44
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,lz4 -9,57489,5.6516,35.45,138.84
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,orc+snappy,70628,4.6002,290.88,622.55
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,orc+zlib,51331,6.3296,161.46,483.42
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,orc+zstd,51259,6.3385,255.82,740.23
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,parquet+brotli,42536,7.6384,4.65,411.83
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,parquet+gzip,46131,7.0431,111.15,417.13
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,parquet+snappy,60060,5.4097,296.38,12.11
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,parquet+zstd,44279,7.3377,32.32,629.45
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,polypress,24635,13.1888,3.03,94.45
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,polypress+brotli,24395,13.3185,,
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,polypress+zstd,27476,11.8251,,
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,xz -9e,34300,9.4725,5.13,81.98
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,zstd -19,36589,8.8799,4.11,104.38
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,zstd -22,36602,8.8767,2.66,97.6
data_mill_rates_for_fy_2014_2026_emyx-j53e.csv,324906,5139,9,zstd -3,53708,6.0495,72.1,113.79
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,brotli -q11,21153,15.8324,1.38,117.64
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,bzip2 -9,22797,14.6907,19.06,74.14
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,feather+lz4,68346,4.9001,1318.95,2109.14
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,feather+zstd,45922,7.2929,833.64,1489.59
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,gzip -9,27593,12.1372,66.26,171.58
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,lz4 -9,31951,10.4818,60.74,152.58
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,orc+snappy,50685,6.6075,398.72,1089.75
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,orc+zlib,33835,9.8981,227.7,724.81
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,orc+zstd,32607,10.2709,372.1,1094.84
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,parquet+brotli,26819,12.4875,5.83,527.28
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,parquet+gzip,29338,11.4153,170.7,547.21
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,parquet+snappy,39436,8.4923,480.56,12.64
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,parquet+zstd,28236,11.8609,33.83,731.23
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,polypress,18895,17.7244,2.39,268.74
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,polypress+brotli,18130,18.4723,,
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,polypress+zstd,20178,16.5974,,
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,xz -9e,22060,15.1815,6.23,92.99
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,zstd -19,23117,14.4873,3.94,111.64
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,zstd -22,23070,14.5168,2.09,106.38
gnb_senior_executive_expenses_2021_22_q2_fra_nh5p-kew9.csv,334903,828,11,zstd -3,29919,11.1937,82.16,122.22
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,brotli -q11,48723,6.9794,1.2,100.4
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,bzip2 -9,46425,7.3249,19.09,60.34
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,feather+lz4,127178,2.6739,779.83,1838.02
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,feather+zstd,82450,4.1244,516.59,1197.57
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,gzip -9,64631,5.2615,36.7,160.69
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,lz4 -9,72797,4.6713,43.47,143.29
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,orc+snappy,105243,3.2312,366.47,815.5
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,orc+zlib,76503,4.445,158.69,514.35
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,orc+zstd,73267,4.6413,305.29,982.3
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,parquet+brotli,55829,6.091,2.31,397.41
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,parquet+gzip,67646,5.027,64.8,410.21
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,parquet+snappy,100910,3.3699,371.24,12.75
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,parquet+zstd,60828,5.5905,11.01,717.1
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,polypress,46502,7.3127,1.93,56.47
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,polypress+brotli,48659,6.9886,,
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,polypress+zstd,53910,6.3079,,
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,xz -9e,51520,6.6005,5.93,77.85
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,zstd -19,53973,6.3005,4.4,106.7
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,zstd -22,53955,6.3026,2.91,98.03
data_tca_all_approved_grants_fy24_5dhw-qzbs.csv,340057,1492,7,zstd -3,64634,5.2613,74.99,119.7
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,brotli -q11,31389,10.9524,1.31,111.54
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,bzip2 -9,40668,8.4535,21.47,70.19
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,feather+lz4,183154,1.877,954.93,1621.98
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,feather+zstd,118506,2.901,567.25,1027.02
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,gzip -9,42792,8.0339,16.98,166.97
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,lz4 -9,60604,5.6726,45.92,146.84
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,orc+snappy,93244,3.6869,256.76,608.41
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,orc+zlib,64846,5.3016,148.38,493.98
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,orc+zstd,66011,5.208,240.76,795.77
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,parquet+brotli,66168,5.1956,2.45,312.24
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,parquet+gzip,77499,4.436,76.67,353.33
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,parquet+snappy,104912,3.2769,283.85,12.8
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,parquet+zstd,67687,5.079,20.57,484.2
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,polypress,29820,11.5287,2.46,93.72
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,polypress+brotli,30744,11.1822,,
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,polypress+zstd,34549,9.9506,,
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,xz -9e,29928,11.4871,7.12,86.77
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,zstd -19,34976,9.8292,4.62,111.87
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,zstd -22,34976,9.8292,3.04,105.88
data_mta_subway_entrances_and_exits_2024_i9wp-a4ja.csv,343785,2120,15,zstd -3,51083,6.7299,78.29,118.34
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,brotli -q11,64164,5.3652,1.16,94.24
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,bzip2 -9,50087,6.8731,18.47,57.58
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,feather+lz4,225114,1.5292,759.95,1782.61
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,feather+zstd,128986,2.6689,453.49,966.47
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,gzip -9,77103,4.4649,8.82,157.41
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,lz4 -9,91418,3.7657,23.98,137.2
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,orc+snappy,102992,3.3425,236.09,611.57
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,orc+zlib,71107,4.8414,129.72,434.65
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,orc+zstd,67814,5.0765,209.93,678.85
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,parquet+brotli,67449,5.1039,2.4,291.52
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,parquet+gzip,73520,4.6825,55.27,332.01
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,parquet+snappy,100408,3.4286,246.23,12.64
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,parquet+zstd,69642,4.9432,14.08,471.56
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,polypress,49750,6.9197,2.17,55.19
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,polypress+brotli,62226,5.5323,,
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,polypress+zstd,65798,5.232,,
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,xz -9e,64144,5.3669,5.4,71.78
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,zstd -19,67086,5.1315,4.93,103.75
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,zstd -22,67082,5.1319,3.16,102.28
data_sex_offenders_vc9r-bqvy.csv,344255,3989,9,zstd -3,83721,4.1119,74.02,111.96
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,brotli -q11,18881,18.3125,1.37,109.14
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,bzip2 -9,20670,16.7276,19.07,76.06
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,feather+lz4,66042,5.2354,1410.72,2132.67
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,feather+zstd,44474,7.7744,836.83,1416.23
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,gzip -9,24932,13.8681,68.06,178.23
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,lz4 -9,29371,11.7721,63.19,160.67
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,orc+snappy,46170,7.4888,408.74,1119.0
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,orc+zlib,30266,11.424,239.94,829.17
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,orc+zstd,29116,11.8752,400.17,1180.96
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,parquet+brotli,24117,14.3367,6.84,566.71
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,parquet+gzip,26316,13.1387,194.61,579.16
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,parquet+snappy,34874,9.9145,468.57,13.19
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,parquet+zstd,25319,13.6561,42.27,789.02
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,polypress,17477,19.7837,3.36,246.22
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,polypress+brotli,16804,20.576,,
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,polypress+zstd,18664,18.5255,,
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,xz -9e,19852,17.4168,6.48,99.96
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,zstd -19,20780,16.639,4.13,117.57
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,zstd -22,20730,16.6792,2.09,110.02
gnb_senior_executive_expenses_2021_22_q3_fra_dq5v-qjry.csv,345759,887,11,zstd -3,27196,12.7136,81.32,131.47
data_tca_all_approved_grants_fy22_qa5u-xjmh.csv,353467,1512,8,brotli -q11,47765,7.4001,1.25,111.71
data_tca_all_approved_grants_fy22_qa5u-xjmh.csv,353467,1512,8,bzip2 -9,45722,7.7308,19.92,60.9
data_tca_all_approved_grants_fy22_qa5u-xjmh.csv,353467,1512,8,feather+lz4,130186,2.7151,801.38,1961.04
data_tca_all_approved_grants_fy22_qa5u-xjmh.csv,353467,1512,8,feather+zstd,82922,4.2626,537.16,1227.27
data_tca_all_approved_grants_fy22_qa5u-xjmh.csv,353467,1512,8,gzip -9,65740,5.3767,34.87,171.49
data_tca_all_approved_grants_fy22_qa5u-xjmh.csv,353467,1512,8,lz4 -9,73833,4.7874,43.4,141.9
